DateTime,AddedIPs,RemovedIPs
1584232921,0,2
1584235321,0,3
1584235921,1,0
1584236521,0,2
1584237121,0,3
1584240121,2,3
1584241321,0,1
1584241922,0,2
1584243721,0,3
1584244321,3,0
1584246121,2,2
1584247321,4,2
1584248521,1,0
1584249721,4,4
1584250921,3,1
1584252121,0,2
1584252721,0,13
1584254521,3,0
1584255721,3,13
1584256921,1,0
1584257521,1,2
1584258121,0,4
1584258721,1,0
1584260521,2,3
1584262321,2,1
1584262921,2,0
1584263522,2,1
1584265321,0,2
1584266521,1,0
1584267722,1,2
1584268321,0,1
1584269521,0,2
1584270121,3,0
1584271922,0,2
1584272521,1,2
1584274321,3,0
1584274921,2,1
1584276121,1,1
1584276721,2,1
1584277921,1,0
1584278521,1,0
1584279721,0,1
1584280921,1,1
1584281521,2,0
1584282121,0,2
1584282721,0,6
1584284521,0,2
1584286321,4,0
1584288122,2,0
1584288721,0,4
1584289321,0,3
1584292921,1,1
1584294121,1,0
1584295321,4,1
1584297121,0,5
1584298321,0,1
1584298922,1,0
1584300121,6,1
1584300721,1,0
1584301321,0,4
1584303721,0,3
1584304321,0,3
1584305521,2,1
1584306121,1,0
1584306721,2,0
1584307321,2,5
1584308521,0,1
1584309121,0,3
1584311522,0,3
1584312121,0,1
1584313321,2,1
1584313921,0,1
1584314522,1,0
1584315721,1,2
1584316921,3,0
1584317521,1,0
1584318122,2,0
1584318722,0,1
1584319321,1,0
1584320521,5,4
1584321721,1,1
1584322921,2,1
1584323521,0,1
1584324121,1,1
1584324721,0,2
1584325321,1,2
1584326521,0,1
1584327721,0,3
1584328321,0,5
1584329522,2,0
1584331322,2,1
1584332521,2,0
1584334321,2,4
1584336121,0,4
1584337321,0,3
1584338521,5,0
1584339722,2,5
1584340922,3,1
1584342121,1,5
1584343321,14,2
1584344521,0,3
1584346321,1,1
1584348121,0,4
1584350522,1,3
1584352321,0,1
1584352921,4,0
1584353521,3,2
1584354121,0,1
1584354721,0,2
1584356521,0,2
1584357721,2,0
1584358321,0,1
1584359521,0,2
1584360721,0,1
1584361921,0,2
1584362522,3,0
1584363121,0,1
1584363721,0,3
1584364922,1,0
1584366721,0,1
1584367321,4,5
1584367921,0,3
1584369721,0,2
1584370921,2,4
1584372121,3,1
1584373321,0,1
1584374521,0,66
1584375122,0,1
1584376322,0,3
1584377522,0,2
1584378721,1,6
1584379921,0,2
1584380521,1,3
1584381721,3,1
1584382921,1,0
1584383521,4,0
1584384721,1,4
1584385922,1,0
1584386521,1,0
1584387121,4,2
1584387721,1,9
1584388322,1,0
1584389521,0,1
1584390121,5,0
1584390721,0,1
1584391321,1,3
1584392521,4,0
1584393721,0,1
1584394921,3,2
1584396121,0,1
