DateTime,AddedIPs,RemovedIPs
1584733688,13,6
1584735003,96,48
1584735615,8,10
1584736083,49,1
1584737548,6,7
1584738014,0,504
1584739450,114,149
1584739803,55,65
1584741373,13,12
1584742443,117,77
1584743283,13,10
1584744124,67,87
1584745224,13,7
1584746043,104,47
1584747143,13,8
1584747304,57,61
1584749309,210,26
1584749703,35,52
1584750484,35,1
1584751209,35,5
1584751324,31,113
1584753130,25,8
1584753243,112,74
1584755057,33,7
1584755111,75,91
1584756969,31,7
1584757683,97,77
1584758526,34,102
1584758890,15,8
1584759364,40,0
1584760817,23,6
1584761284,58,55
1584762124,26,77
1584762726,21,2
1584762964,34,0
1584764649,21,8
1584765237,88,138
1584766576,65,27
1584767703,50,68
1584768486,7,4
1584769323,68,125
1584770412,53,5
1584771243,38,71
1584772350,12,8
1584772924,62,108
1584774503,19,7
1584774605,62,63
1584776409,19,7
1584776523,67,81
1584778334,21,9
1584778443,57,56
1584780258,6,6
1584782173,137,128
1584783290,35,2
1584784338,55,115
1584786251,54,66
1584786897,42,87
1584788175,22,7
1584788425,49,82
1584789533,51,1
1584790085,10,572
