DateTime,AddedIPs,RemovedIPs
1584295921,0,4
1584297121,1,2
1584298922,2,0
1584300121,9,64
1584300721,1,0
1584301321,0,23
1584301921,0,1
1584302521,2,0
1584303721,3,1
1584305521,2,6
1584306121,1,5
1584306721,3,0
1584307321,2,1
1584307921,1,0
1584308521,2,0
1584309121,4,0
1584309722,0,1
1584310321,3,1
1584311522,1,2
1584312121,1,0
1584313321,3,4
1584313921,1,0
1584314522,1,0
1584315721,4,1
1584316921,9,2
1584317521,4,0
1584318122,3,3
1584318722,1,0
1584319321,5,8
1584320521,9,0
1584321721,1,4
1584322921,3,1
1584323521,0,2
1584324121,2,0
1584324721,1,5
1584325321,3,3
1584326521,2,1
1584327721,2,0
1584328321,0,2
1584329522,6,0
1584330122,2,0
1584331322,4,7
1584332521,4,4
1584333121,1,4
1584334321,4,0
1584336121,0,7
1584337321,1,10
1584338521,6,6
1584339722,2,7
1584340922,3,0
1584342121,1,12
1584343321,16,4
1584344521,1,0
1584346321,2,2
1584348121,1,6
1584348721,0,3
1584349922,0,5
1584350522,1,3
1584352321,0,1
1584352921,4,0
1584353521,3,4
1584354121,1,10
1584354721,1,4
1584355921,0,6
1584357721,2,3
1584359521,0,5
1584360721,0,4
1584362522,3,0
1584363121,0,3
1584364922,3,3
1584366121,1,3
1584367321,5,0
1584367921,1,2
1584369721,1,0
1584370921,2,0
1584371521,1,2
1584372121,3,0
1584373321,0,40
1584374521,0,3
1584375122,0,3
1584376322,1,0
1584376921,1,0
1584377522,1,0
1584378721,2,0
1584380521,2,0
1584381721,3,1
1584382921,1,3
1584383521,4,1
1584384121,1,0
1584384721,1,0
1584385922,1,1
1584386521,1,0
1584387121,5,0
1584387721,3,2
1584388322,1,0
1584388921,0,1
1584389521,0,5
1584390121,5,0
1584391321,1,3
1584392521,5,0
1584393721,0,7
1584394921,5,0
1584396121,1,21
1584397321,1,3
1584398522,42,0
1584399721,1,13
1584400921,1,8
1584402121,2,0
1584403321,1,2
1584404522,2,2
1584405121,0,11
1584406921,0,6
1584408122,0,4
1584409321,1,4
1584410521,0,5
1584411722,11,10
1584412322,0,6
1584414121,0,12
1584415921,1,3
1584417121,2,4
1584418321,0,13
1584418922,1,0
1584419521,3,5
1584420121,2,0
1584421322,3,15
1584421921,1,0
1584422522,0,6
1584423722,3,2
1584424921,5,1
1584425521,0,7
1584426721,2,9
1584427321,1,6
1584428521,1,0
1584429121,0,16
1584430322,1,2
1584431521,1,5
1584433322,1,4
1584433921,0,9
1584435122,1,6
1584435722,1,2
1584436322,3,6
1584436921,1,1
1584437521,4,0
1584438121,2,5
1584439921,5,4
1584440521,0,5
1584442321,3,5
1584442922,3,0
1584444721,1,0
1584445922,2,3
1584446521,0,2
1584447721,5,0
1584448921,1,2
1584449521,1,0
1584450121,0,4
1584451921,4,1
1584452521,7,0
1584453121,2,0
1584453721,7,0
1584454321,2,0
1584455522,2,2
1584456721,0,1
1584457321,0,1
1584457921,2,2
1584458521,2,0
1584459122,7,6
1584459721,2,0
1584460321,1,0
1584460921,4,3
1584462121,2,4
1584463922,2,0
1584464521,1,1
1584465721,1,3
1584466321,0,3
1584466921,1,5
1584468122,6,10
1584468721,3,1
1584469321,1,1
1584469922,2,2
1584470521,3,0
1584471121,3,0
1584471721,4,5
1584472921,3,2
1584473521,0,1
1584474721,1,2
1584475321,7,0
1584476521,18,0
1584477121,2,0
1584478322,6,3
1584478921,0,2
1584479521,2,6
1584480121,1,0
1584480721,9,3
1584481322,3,1
1584482522,0,3
1584483722,17,3
1584484322,1,3
1584484921,2,0
1584486721,2,1
1584487321,2,0
1584487921,3,1
1584488521,2,0
1584489722,2,2
1584490321,5,3
1584491521,1,1
1584492721,3,0
1584493921,1,2
1584494521,1,0
1584495121,1,1
1584495722,0,6
1584496921,2,1
1584498121,1,1
1584499322,0,3
1584499921,1,0
1584501122,2,1
1584501721,3,1
1584503521,1,4
1584504121,1,0
1584504721,2,2
1584505321,1,1
1584505921,1,6
1584507121,2,11
1584507721,2,0
1584508321,0,9
1584508921,3,0
1584509521,3,0
1584510121,0,5
1584511321,2,0
1584511921,1,7
1584513121,2,9
1584514921,0,4
1584516121,0,2
1584516721,0,1
1584517321,1,0
1584518521,2,6
1584519121,1,0
1584520921,3,4
1584521521,4,0
1584522721,1,2
1584523322,2,2
1584523921,1,0
1584524521,5,5
1584525121,0,44
1584526321,9,37
1584527522,2,3
1584528121,1,2
1584529922,1,3
1584531122,3,0
1584531721,2,0
1584532321,3,2
1584533521,2,1
1584535321,0,6
1584535921,1,2
1584537721,1,1
1584538321,0,1
1584539521,2,3
1584540722,2,1
1584543122,2,0
1584543721,1,4
1584544921,0,1
1584545521,2,0
1584546122,2,0
1584546721,1,0
1584547922,2,1
1584549121,1,2
1584549721,0,3
1584550321,1,3
1584550921,0,2
1584552121,1,1
1584552721,0,2
1584554522,3,1
1584555721,0,1
1584558122,1,3
1584559321,1,2
1584559921,1,0
1584562921,0,2
1584564121,3,1
1584565921,1,1
1584566521,1,0
1584568921,1,1
1584570121,0,2
1584571921,2,1
1584573121,0,3
1584573722,0,2
1584575521,2,4
1584576121,1,0
1584576721,1,16
1584577921,0,6
1584579122,1,7
1584580321,0,10
1584580921,0,8
1584582121,0,4
1584582721,2,0
1584583321,3,0
1584583921,0,4
1584585122,0,4
1584586921,1,4
1584588121,1,4
1584588721,0,3
1584589321,0,4
1584590521,0,1
1584591721,1,0
1584592321,0,8
1584592921,0,13
1584594121,2,13
1584594722,0,6
1584595921,1,7
1584596522,1,0
1584597721,0,12
1584598321,1,7
1584598921,0,3
1584600121,1,14
1584600721,1,0
1584602521,0,3
1584603121,0,5
1584603721,0,36
1584604921,2,0
1584606121,1,9
1584606721,2,1
1584607321,4,6
1584608522,1,3
1584609121,2,0
