DateTime,Entries,UniqueIPs
1584507310,13695,13695
1584508509,13691,13691
1584510134,13685,13685
1584510969,13703,13703
1584512050,13698,13698
1584513311,13687,13687
1584515193,13677,13677
1584515649,13680,13680
1584516909,13646,13646
1584518497,13642,13642
1584519613,13651,13651
1584520813,13639,13639
1584521768,13654,13654
1584522913,13643,13643
1584523689,13654,13654
1584525371,13640,13640
1584526511,13627,13627
1584528012,13611,13611
1584530049,13606,13606
1584531310,13584,13584
1584533001,13568,13568
1584533651,13575,13575
1584535329,13565,13565
1584537249,13568,13568
1584538091,13585,13585
1584539409,13568,13568
1584540618,13561,13561
1584541693,13590,13590
1584544449,13560,13560
1584547479,13530,13530
1584548049,13552,13552
1584549611,13544,13544
1584551650,13572,13572
1584553331,13586,13586
1584554168,13606,13606
1584555249,13604,13604
1584556930,13590,13590
1584558123,13592,13592
1584559691,13634,13634
1584561010,13639,13639
1584562219,13642,13642
1584564132,13640,13640
1584565811,13642,13642
1584566990,13636,13636
1584568241,13647,13647
1584569410,13640,13640
1584570911,13634,13634
1584572590,13626,13626
1584574211,13632,13632
1584574929,13634,13634
1584576347,13633,13633
1584577510,13647,13647
1584578530,13638,13638
1584580452,13650,13650
1584582009,13643,13643
1584583576,13650,13650
1584584710,13664,13664
1584585730,13630,13630
1584587411,13646,13646
1584589331,13650,13650
1584591249,13651,13651
1584592931,13635,13635
1584594619,13641,13641
1584595814,13634,13634
1584598451,13644,13644
1584599289,13659,13659
1584600132,13634,13634
1584600969,13643,13643
1584602051,13632,13632
1584602890,13651,13651
1584603729,13607,13607
1584605649,13613,13613
1584606489,13623,13623
1584608109,13592,13592
1584609249,13557,13557
1584610931,13569,13569
1584611769,13611,13611
1584612911,13637,13637
1584613691,13656,13656
1584614530,13599,13599
1584616218,13607,13607
1584618130,13616,13616
1584618969,13637,13637
1584620110,13630,13630
1584621373,13607,13607
1584622511,13626,13626
1584623711,13622,13622
1584624911,13615,13615
1584626787,13623,13623
1584627925,13647,13647
1584629412,13640,13640
1584630614,13642,13642
1584631812,13644,13644
1584633369,13667,13667
1584634509,13673,13673
1584636130,13657,13657
1584638048,13669,13669
1584639612,13669,13669
1584640884,13651,13651
1584641651,13677,13677
1584643328,13675,13675
1584645248,13704,13704
1584646931,13693,13693
1584648120,13699,13699
1584649809,13696,13696
1584651369,13722,13722
1584652511,13725,13725
1584653289,13742,13742
1584654970,13716,13716
1584656111,13710,13710
1584657309,13692,13692
1584659419,13690,13690
1584660610,13674,13674
1584662169,13688,13688
1584663310,13681,13681
1584664091,13693,13693
1584665481,13680,13680
1584666849,13670,13670
1584668110,13654,13654
1584669310,13668,13668
1584670449,13670,13670
1584672133,13664,13664
1584674051,13672,13672
1584675912,13667,13667
1584677410,13666,13666
1584679330,13666,13666
1584681019,13667,13667
1584682686,13642,13642
1584683814,13633,13633
1584684851,13621,13621
1584685692,13628,13628
1584686539,13606,13606
1584687677,13586,13586
1584688810,13605,13605
1584690610,13585,13585
1584691818,13577,13577
1584693732,13566,13566
1584695649,13566,13566
1584697510,13551,13551
1584699249,13551,13551
1584700931,13535,13535
1584702850,13560,13560
1584703688,13570,13570
1584705421,13548,13548
1584706811,13531,13531
1584707291,13534,13534
1584709281,13471,13471
1584710890,13494,13494
1584711730,13461,13461
1584713418,13468,13468
1584715329,13461,13461
1584716170,13475,13475
1584717309,13467,13467
1584718088,13479,13479
1584718928,13515,13515
1584720850,13657,13657
1584722529,13645,13645
1584723368,13665,13665
1584724511,13676,13676
1584726010,13769,13769
1584727809,13846,13846
1584729730,13912,13912
1584731410,13956,13956
1584733333,13963,13963
1584735017,14000,14000
1584736088,14029,14029
1584738609,13983,13983
1584739810,13992,13992
1584742449,14033,14033
1584744129,14019,14019
1584746048,14025,14025
1584747309,14012,14012
1584748570,14005,14005
1584749711,14012,14012
1584750489,14031,14031
1584751331,13971,13971
1584753249,13960,13960
1584754809,13946,13946
1584756912,13930,13930
1584757690,13938,13938
1584759370,13916,13916
1584760510,13905,13905
1584761289,13906,13906
1584762131,13871,13871
1584762970,13873,13873
1584764051,13864,13864
1584765242,13857,13857
1584766403,13860,13860
1584767710,13724,13724
1584769329,13625,13625
1584770169,13669,13669
1584771248,13657,13657
1584772930,13642,13642
1584774613,13668,13668
1584776529,13682,13682
1584778451,13697,13697
1584780131,13683,13683
1584781812,13691,13691
1584782889,13634,13634
1584784208,13605,13605
1584785648,13599,13599
1584786902,13586,13586
1584788432,13581,13581
1584789538,13617,13617
