DateTime,AddedIPs,RemovedIPs
1583808283,59,50
1583810178,46,38
1583812101,70,44
1583814039,62,44
1583815960,56,35
1583817857,57,27
1583819776,75,42
1583821706,62,35
1583823920,71,50
1583825781,89,35
1583827699,84,35
1583829640,51,58
1583831539,52,38
1583833452,42,40
1583835377,43,37
1583837297,291,48
1583839230,411,40
1583841173,638,38
1583843059,453,36
1583844975,393,37
1583846925,412,45
1583849776,573,52
1583851901,500,32
1583853865,413,23
1583855782,383,73
1583857726,380,44
1583859893,416,48
1583861808,480,47
1583863703,472,1780
1583865623,526,899
1583867561,488,49
1583869472,559,45
1583871427,492,59
1583873322,549,48
1583875231,502,46
1583877138,552,49
1583879063,527,53
1583880983,587,45
1583882896,537,62
1583884990,621,62
1583886971,581,46
1583888893,485,72
1583890829,605,45
1583892737,528,48
1583894686,532,52
1583896580,462,41
1583898492,509,59
1583900412,449,47
1583902330,531,41
1583904253,482,48
1583906175,513,47
1583908092,504,48
1583910157,522,66
1583912173,507,96
1583914101,430,70
1583916016,489,62
1583917940,432,53
1583919864,493,52
1583921773,436,47
1583923698,421,300
1583925614,463,390
1583927532,485,532
1583929454,379,401
1583931374,487,369
1583933293,384,382
1583935415,428,394
1583937375,380,451
1583939181,324,394
1583941002,356,387
1583942900,343,349
1583944842,345,442
1583946755,377,392
1583948658,445,500
1583950619,371,488
1583952512,379,469
1583954454,354,433
1583956335,430,520
1583958277,475,428
1583960187,455,509
1583962096,442,483
1583964189,507,518
1583966199,530,551
1583968091,491,504
1583970013,513,566
1583971946,62,519
1583973855,80,553
1583975777,72,521
1583977699,75,562
1583979621,69,487
1583981557,95,536
1583983465,85,468
1583985379,78,512
1583987295,63,451
1583989461,92,527
1583991385,72,537
1583993304,78,455
1583995240,81,549
1583997140,96,458
1583999065,80,508
1584000982,84,450
1584002909,82,508
1584004914,90,475
1584006751,78,458
1584008892,86,452
1584011111,89,516
1584013032,97,489
1584014910,77,422
1584016823,63,448
1584018775,70,450
1584020677,73,425
1584022592,73,347
1584024534,75,412
1584026551,73,364
1584028365,69,368
1584030276,77,317
1584032204,74,390
1584034123,89,409
1584036286,114,433
1584038178,88,416
1584040135,94,380
1584042087,80,403
1584043970,90,469
1584045898,93,502
1584047810,85,394
1584049953,92,611
1584051866,90,468
1584053795,89,556
1584055702,103,504
1584057852,125,218
1584059796,97,100
1584061700,91,101
1584063631,85,88
1584065547,89,83
1584067463,103,100
1584069381,93,105
1584071308,87,94
1584073247,84,85
1584075146,71,72
1584077080,87,94
1584078987,58,64
1584080895,75,81
1584083136,72,112
1584084990,82,86
1584086899,70,85
1584088822,85,73
1584090747,98,99
1584092685,74,86
1584094584,84,86
1584096521,82,73
1584098422,100,62
1584100336,64,80
1584102258,72,70
1584104175,66,87
1584106100,87,81
1584108982,110,97
1584110906,96,75
1584112825,74,69
1584114742,76,91
1584116688,65,72
1584118577,70,68
1584120498,64,63
1584123463,94,143
1584125323,69,75
1584127277,79,94
1584129181,99,79
1584131071,86,88
1584132984,81,97
1584134902,66,85
1584137005,76,107
1584138993,82,81
1584140903,96,90
1584142844,64,88
1584144769,67,110
1584146672,59,84
1584148591,59,94
1584150505,81,93
1584152429,77,104
1584154365,69,77
1584156266,84,100
1584158185,51,88
1584160120,83,102
1584162143,89,83
1584163965,64,76
1584165898,71,94
1584167777,62,100
1584169696,71,90
1584171616,76,83
1584173538,61,87
1584175463,65,74
1584177634,76,104
1584179573,52,85
1584181488,82,79
1584183380,58,77
1584185336,59,108
1584187523,68,120
1584189626,51,92
1584191567,82,89
1584193466,74,83
1584195391,68,99
1584197575,61,116
1584199459,57,90
1584201404,100,86
1584203313,95,71
1584205363,79,88
1584207382,93,98
1584209299,90,98
1584211214,69,73
1584213133,85,79
1584215060,70,79
1584216981,78,109
1584218896,94,88
1584221057,102,75
1584223103,106,80
1584225244,80,64
1584227134,96,98
1584228986,87,68
1584230977,95,96
1584232823,120,67
1584234741,95,65
1584236663,91,99
1584238602,87,73
1584240503,66,78
1584242433,65,74
1584244351,111,51
1584246262,93,97
1584248179,79,66
1584250110,83,58
1584252230,78,85
1584254177,93,59
1584256093,64,60
1584258039,115,68
1584259935,89,60
1584261879,70,74
1584263781,111,53
1584265697,101,68
1584267636,76,77
1584269537,88,58
1584271468,90,50
1584273395,69,52
1584275295,76,38
1584277407,83,52
1584279394,100,68
1584281336,96,69
1584283215,75,57
1584285137,62,149
1584287069,86,61
1584288996,80,77
1584290903,156,72
1584292840,1546,74
1584294733,582,54
1584296653,54,43
1584298594,55,66
1584300494,36,52
1584302543,37,60
1584304495,91,67
1584307213,210,78
1584309135,101,75
1584311072,89,57
1584312975,65,78
1584314901,77,76
1584318027,169,123
1584319934,51,84
1584321857,75,100
1584323810,84,64
1584325696,77,73
1584327793,100,62
1584329793,86,73
1584331703,75,75
1584333616,49,76
1584335537,59,74
1584337473,64,83
1584339382,86,71
1584341306,44,78
1584343241,43,90
1584345143,64,74
1584347060,63,96
1584348995,62,72
1584350892,52,92
1584353119,57,86
1584354974,47,71
1584356932,79,90
1584358835,49,69
1584360761,65,77
1584362656,68,69
1584364717,67,95
1584366747,64,88
1584368658,60,95
1584370628,58,72
1584372493,54,99
1584375654,84,153
1584377538,60,252
1584379457,63,1784
1584381391,64,541
1584384351,89,198
1584386191,47,92
1584388143,80,48
1584390045,92,66
1584392012,3991,99
1584393868,3799,112
1584395818,3258,123
1584397732,2587,122
1584399891,3459,103
1584401783,3433,105
1584403725,2878,117
1584405629,3314,73
1584407544,2871,66
1584409505,3180,70
1584411412,2560,71
1584413327,2459,87
1584415223,79,74
1584417164,52,82
1584419090,72,77
1584420992,54,52
1584422900,51,52
1584426044,73,109
1584427956,109,40
1584429902,51,58
1584431849,51,72
1584433983,49,69
1584435891,41,48
1584437800,47,50
1584439708,228,56
1584441636,78,30
1584443559,43,62
1584445461,51,42
1584447411,49,58
1584449304,30,54
1584451241,42,56
1584453143,50,55
1584455112,44,48
1584456998,43,50
1584458903,45,35
1584461795,38,64
1584463721,24,54
1584465628,82,32
1584467538,191,39
1584469561,125,50
1584471394,90,25
1584473523,127,46
1584475546,106,58
1584477396,111,1506
1584479303,117,3909
1584481218,98,4199
1584483154,110,2418
1584485061,123,3080
1584487225,152,3510
1584489182,121,3640
1584491258,109,2864
1584494185,206,4568
1584496136,119,3198
1584498040,114,2451
1584500034,108,2131
1584501946,112,79
1584503776,111,57
1584505699,108,52
1584508578,138,93
1584510536,90,53
1584512418,87,42
1584514368,103,122
1584516288,155,43
1584518206,78,40
1584520099,228,43
1584522375,141,52
1584524215,1266,24
1584526097,1323,178
1584528019,207,52
1584529993,74,34
1584531889,89,39
1584533851,58,47
1584535718,98,21
1584537657,69,31
1584539550,70,42
1584541483,34,31
1584543380,20,34
1584545298,933,33
1584547517,1304,15
1584549397,126,20
1584551364,45,14
1584553228,78,42
1584555143,76,58
1584557091,75,57
1584558989,75,61
1584560930,73,49
1584562864,72,64
1584564758,61,57
1584566660,98,45
1584568597,60,52
1584570516,65,70
1584573389,96,98
1584575345,84,246
1584577326,84,101
1584579187,77,87
1584581064,64,71
1584582998,58,67
1584584903,43,68
1584587039,73,54
1584589228,66,68
1584591141,86,96
1584593080,62,62
1584595009,60,65
1584596927,69,47
1584598880,60,61
1584600738,45,49
1584602656,54,124
1584604596,25,55
1584606499,28,70
1584608640,18,95
1584610828,51,1611
1584612743,117,1094
1584614675,75,339
1584616583,71,83
1584618501,177,73
1584620429,60,96
1584622336,96,134
1584624255,83,90
1584626189,90,76
1584628095,61,80
1584630173,239,46
1584632004,78,1234
1584633895,66,1182
1584635780,53,143
1584637738,81,42
1584639633,64,82
1584641589,100,79
1584643473,78,76
1584645395,95,107
1584647314,60,99
1584649250,82,106
1584651146,78,97
1584653091,65,157
1584654992,93,88
1584656945,73,103
1584659077,97,100
1584660978,85,114
1584662906,76,179
1584664815,66,102
1584666738,86,102
1584668673,90,120
1584670589,90,88
1584672503,59,103
1584674429,77,92
1584676338,85,95
1584678283,68,117
1584680186,67,94
1584682103,60,117
1584685002,98,114
1584686897,68,97
1584688828,63,140
1584690737,92,92
1584692669,80,54
1584694597,88,18
1584696495,90,31
1584698711,103,131
1584700585,109,51
1584702496,94,75
1584704446,97,67
1584706355,79,83
1584708262,87,110
1584710200,51,90
1584712105,29,71
1584714043,24,89
1584715980,21,335
1584717895,36,115
1584719816,179,79
1584721746,76,192
1584723870,50,88
1584725777,163,76
1584727707,206,82
